Time,Instrument,Gain
02:56.608,instruments/hide_1-52.wav,0.4
02:56.794,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:56.799,instruments/hide_3-28b_soft.wav,0.2
02:56.801,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:56.802,instruments/hide_0-03.wav,0.4
02:56.805,instruments/hide_3-24b_soft.wav,0.2
02:56.805,instruments/hide_0-12.wav,0.4
02:56.805,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:56.995,instruments/hide_2-50.wav,0.4
02:56.998,instruments/hide_3-38b.wav,0.35000000000000003
02:57.0,instruments/hide_3-29.wav,0.4
02:57.6,instruments/hide_1-46.wav,0.4
02:57.191,instruments/hide_3-35.wav,0.30000000000000004
02:57.192,instruments/hide_0-28.wav,0.4
02:57.195,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:57.197,instruments/hide_3-30b.wav,0.30000000000000004
02:57.200,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:57.203,instruments/hide_0-08.wav,0.4
02:57.392,instruments/hide_1-52.wav,0.4
02:57.402,instruments/hide_2-53.wav,0.4
02:57.404,instruments/hide_3-39.wav,0.35000000000000003
02:57.406,instruments/hide_3-29b.wav,0.4
02:57.595,instruments/hide_3-25_soft.wav,0.2
02:57.595,instruments/hide_0-12.wav,0.4
02:57.600,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:57.605,instruments/hide_3-29_soft.wav,0.2
02:57.606,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:57.608,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:57.609,instruments/hide_0-03.wav,0.4
02:57.793,instruments/hide_2-54.wav,0.4
02:57.794,instruments/hide_3-24.wav,0.35000000000000003
02:57.796,instruments/hide_3-30.wav,0.4
02:57.796,instruments/hide_1-46.wav,0.4
02:57.800,instruments/hide_2-50.wav,0.4
02:57.993,instruments/hide_0-08.wav,0.4
02:57.996,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:57.997,instruments/hide_3-36.wav,0.30000000000000004
02:57.998,instruments/hide_0-28.wav,0.4
02:58.3,instruments/hide_3-32.wav,0.30000000000000004
02:58.7,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:58.199,instruments/hide_1-52.wav,0.4
02:58.200,instruments/hide_3-24b.wav,0.35000000000000003
02:58.202,instruments/hide_3-30b.wav,0.4
02:58.206,instruments/hide_2-55.wav,0.4
02:58.209,instruments/hide_2-53.wav,0.4
02:58.391,instruments/hide_0-03.wav,0.4
02:58.392,instruments/double-bass_E2_05_mezzo-piano_arco-normal.wav,0.2
02:58.395,instruments/hide_3-29b_soft.wav,0.2
02:58.397,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:58.401,instruments/hide_3-25b_soft.wav,0.2
02:58.401,instruments/hide_0-12.wav,0.4
02:58.402,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:58.602,instruments/hide_1-46.wav,0.4
02:58.606,instruments/hide_3-25.wav,0.35000000000000003
02:58.607,instruments/hide_2-50.wav,0.4
02:58.608,instruments/hide_3-32.wav,0.4
02:58.793,instruments/hide_3-32b.wav,0.30000000000000004
02:58.800,instruments/hide_0-08.wav,0.4
02:58.803,instruments/hide_3-37.wav,0.30000000000000004
02:58.803,instruments/double-bass_E2_025_forte_arco-normal.wav,0.26
02:58.804,instruments/hide_0-28.wav,0.4
02:58.809,instruments/double-bass_E2_025_mezzo-forte_arco-normal.wav,0.26
02:58.991,instruments/hide_2-53.wav,0.4
02:58.992,instruments/hide_3-32b.wav,0.4
02:58.996,instruments/hide_3-25b.wav,0.35000000000000003
02:59.5,instruments/hide_1-52.wav,0.4
02:59.191,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
02:59.196,instruments/double-bass_A1_05_mezzo-piano_arco-normal.wav,0.2
02:59.199,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
02:59.200,instruments/hide_0-03.wav,0.4
02:59.207,instruments/hide_3-28_soft.wav,0.2
02:59.208,instruments/hide_0-12.wav,0.4
02:59.209,instruments/hide_3-24_soft.wav,0.2
02:59.392,instruments/hide_2-54.wav,0.4
02:59.396,instruments/hide_3-37b.wav,0.35000000000000003
02:59.397,instruments/hide_2-50.wav,0.4
02:59.401,instruments/hide_3-28.wav,0.4
02:59.405,instruments/hide_1-46.wav,0.4
02:59.594,instruments/hide_0-28.wav,0.4
02:59.597,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
02:59.599,instruments/hide_3-33.wav,0.30000000000000004
02:59.601,instruments/hide_3-30.wav,0.30000000000000004
02:59.605,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
02:59.608,instruments/hide_0-08.wav,0.4
02:59.797,instruments/hide_1-52.wav,0.4
02:59.798,instruments/hide_2-53.wav,0.4
02:59.802,instruments/hide_3-38.wav,0.35000000000000003
02:59.804,instruments/hide_2-55.wav,0.4
02:59.808,instruments/hide_3-28b.wav,0.4
02:59.991,instruments/hide_3-24b_soft.wav,0.2
02:59.994,instruments/hide_0-12.wav,0.4
02:59.995,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
02:59.997,instruments/hide_3-28b_soft.wav,0.2
03:00.2,instruments/double-bass_A1_05_mezzo-piano_arco-normal.wav,0.2
03:00.3,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
03:00.5,instruments/hide_0-03.wav,0.4
03:00.192,instruments/hide_3-29.wav,0.4
03:00.195,instruments/hide_1-46.wav,0.4
03:00.198,instruments/hide_2-50.wav,0.4
03:00.200,instruments/hide_0-20.wav,0.4
03:00.208,instruments/hide_3-38b.wav,0.35000000000000003
03:00.392,instruments/hide_0-08.wav,0.4
03:00.393,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
03:00.401,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
03:00.402,instruments/hide_0-28.wav,0.4
03:00.405,instruments/hide_3-35.wav,0.30000000000000004
03:00.407,instruments/hide_3-30b.wav,0.30000000000000004
03:00.592,instruments/hide_3-39.wav,0.35000000000000003
03:00.599,instruments/hide_3-29b.wav,0.4
03:00.602,instruments/hide_1-52.wav,0.4
03:00.606,instruments/hide_2-53.wav,0.4
03:00.795,instruments/hide_0-03.wav,0.4
03:00.797,instruments/hide_3-25_soft.wav,0.2
03:00.800,instruments/hide_0-12.wav,0.4
03:00.800,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
03:00.803,instruments/hide_3-29_soft.wav,0.2
03:00.807,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
03:00.809,instruments/double-bass_A1_05_mezzo-piano_arco-normal.wav,0.2
03:00.999,instruments/hide_3-24.wav,0.35000000000000003
03:00.999,instruments/hide_2-54.wav,0.4
03:01.0,instruments/hide_1-46.wav,0.4
03:01.3,instruments/hide_2-50.wav,0.4
03:01.4,instruments/hide_3-30.wav,0.4
03:01.191,instruments/hide_3-32.wav,0.30000000000000004
03:01.195,instruments/hide_3-36.wav,0.30000000000000004
03:01.197,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
03:01.198,instruments/hide_0-08.wav,0.4
03:01.205,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
03:01.208,instruments/hide_0-28.wav,0.4
03:01.394,instruments/hide_3-30b.wav,0.4
03:01.394,instruments/hide_2-55.wav,0.4
03:01.396,instruments/hide_2-53.wav,0.4
03:01.404,instruments/hide_3-24b.wav,0.35000000000000003
03:01.409,instruments/hide_1-52.wav,0.4
03:01.593,instruments/double-bass_A1_05_mezzo-piano_arco-normal.wav,0.2
03:01.595,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
03:01.601,instruments/hide_0-03.wav,0.4
03:01.603,instruments/hide_3-25b_soft.wav,0.2
03:01.603,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
03:01.606,instruments/hide_0-12.wav,0.4
03:01.609,instruments/hide_3-29b_soft.wav,0.2
03:01.793,instruments/hide_2-50.wav,0.4
03:01.794,instruments/hide_3-25.wav,0.35000000000000003
03:01.800,instruments/hide_3-32.wav,0.4
03:01.806,instruments/hide_0-20.wav,0.4
03:01.807,instruments/hide_1-46.wav,0.4
03:01.992,instruments/hide_0-28.wav,0.4
03:01.998,instruments/hide_3-32b.wav,0.30000000000000004
03:02.1,instruments/hide_3-37.wav,0.30000000000000004
03:02.1,instruments/double-bass_A1_025_fortissimo_arco-normal.wav,0.26
03:02.4,instruments/hide_0-08.wav,0.4
03:02.9,instruments/double-bass_A1_025_forte_arco-normal.wav,0.2
03:02.191,instruments/hide_1-52.wav,0.4
03:02.200,instruments/hide_3-25b.wav,0.35000000000000003
03:02.201,instruments/hide_2-53.wav,0.4
03:02.207,instruments/hide_3-32b.wav,0.4
03:02.393,instruments/hide_3-28_soft.wav,0.2
03:02.396,instruments/hide_0-12.wav,0.4
03:02.398,instruments/double-bass_A2_05_piano_arco-normal.wav,0.14
03:02.400,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:02.406,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:02.408,instruments/hide_3-24_soft.wav,0.2
03:02.597,instruments/hide_3-37b.wav,0.35000000000000003
03:02.600,instruments/hide_2-50.wav,0.4
03:02.602,instruments/hide_1-46.wav,0.4
03:02.607,instruments/hide_3-28.wav,0.4
03:02.796,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:02.799,instruments/hide_0-28.wav,0.4
03:02.802,instruments/hide_3-30.wav,0.30000000000000004
03:02.804,instruments/hide_3-33.wav,0.30000000000000004
03:02.807,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:02.997,instruments/hide_3-28b.wav,0.4
03:03.2,instruments/hide_3-38.wav,0.35000000000000003
03:03.5,instruments/hide_1-52.wav,0.4
03:03.8,instruments/hide_2-53.wav,0.4
03:03.191,instruments/hide_3-24b_soft.wav,0.2
03:03.196,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:03.200,instruments/hide_3-28b_soft.wav,0.2
03:03.201,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:03.204,instruments/double-bass_A2_05_piano_arco-normal.wav,0.14
03:03.397,instruments/hide_2-50.wav,0.4
03:03.402,instruments/hide_3-29.wav,0.4
03:03.408,instruments/hide_1-46.wav,0.4
03:03.409,instruments/hide_3-38b.wav,0.35000000000000003
03:03.594,instruments/hide_3-35.wav,0.30000000000000004
03:03.594,instruments/hide_0-28.wav,0.4
03:03.602,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:03.608,instruments/hide_3-30b.wav,0.30000000000000004
03:03.608,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:03.791,instruments/hide_3-39.wav,0.35000000000000003
03:03.795,instruments/hide_1-52.wav,0.4
03:03.809,instruments/hide_3-29b.wav,0.4
03:03.992,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:03.993,instruments/double-bass_A2_05_piano_arco-normal.wav,0.14
03:03.998,instruments/hide_3-25_soft.wav,0.2
03:04.5,instruments/hide_3-29_soft.wav,0.2
03:04.9,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:04.191,instruments/hide_3-30.wav,0.4
03:04.192,instruments/hide_1-46.wav,0.4
03:04.198,instruments/hide_3-24.wav,0.35000000000000003
03:04.203,instruments/hide_2-50.wav,0.4
03:04.392,instruments/hide_3-32.wav,0.30000000000000004
03:04.393,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:04.399,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:04.400,instruments/hide_3-36.wav,0.30000000000000004
03:04.400,instruments/hide_0-28.wav,0.4
03:04.598,instruments/hide_3-30b.wav,0.4
03:04.600,instruments/hide_1-52.wav,0.4
03:04.603,instruments/hide_3-24b.wav,0.35000000000000003
03:04.795,instruments/hide_3-29b_soft.wav,0.2
03:04.799,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:04.800,instruments/double-bass_A2_05_piano_arco-normal.wav,0.14
03:04.804,instruments/hide_3-25b_soft.wav,0.2
03:04.804,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:04.993,instruments/hide_3-25.wav,0.35000000000000003
03:04.999,instruments/hide_1-46.wav,0.4
03:05.3,instruments/hide_3-32.wav,0.4
03:05.9,instruments/hide_2-50.wav,0.4
03:05.194,instruments/double-bass_A2_025_forte_arco-normal.wav,0.26
03:05.199,instruments/hide_3-32b.wav,0.30000000000000004
03:05.205,instruments/double-bass_A2_025_fortissimo_arco-normal.wav,0.26
03:05.206,instruments/hide_3-37.wav,0.30000000000000004
03:05.206,instruments/hide_0-28.wav,0.4
03:05.393,instruments/hide_3-32b.wav,0.4
03:05.400,instruments/hide_3-25b.wav,0.35000000000000003
03:05.407,instruments/hide_1-52.wav,0.4
03:05.591,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:05.594,instruments/hide_3-28_soft.wav,0.2
03:05.595,instruments/hide_3-24_soft.wav,0.2
03:05.596,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
03:05.599,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:05.791,instruments/hide_2-50.wav,0.4
03:05.793,instruments/hide_1-46.wav,0.4
03:05.798,instruments/hide_3-37b.wav,0.35000000000000003
03:05.806,instruments/hide_3-28.wav,0.4
03:05.996,instruments/hide_0-28.wav,0.4
03:05.998,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:06.3,instruments/hide_3-30.wav,0.30000000000000004
03:06.5,instruments/hide_3-33.wav,0.30000000000000004
03:06.5,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:06.195,instruments/hide_3-28b.wav,0.4
03:06.201,instruments/hide_1-52.wav,0.4
03:06.204,instruments/hide_3-38.wav,0.35000000000000003
03:06.394,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:06.400,instruments/hide_3-28b_soft.wav,0.2
03:06.401,instruments/hide_3-24b_soft.wav,0.2
03:06.402,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
03:06.403,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:06.593,instruments/hide_3-38b.wav,0.35000000000000003
03:06.600,instruments/hide_1-46.wav,0.4
03:06.601,instruments/hide_3-29.wav,0.4
03:06.604,instruments/hide_2-50.wav,0.4
03:06.793,instruments/hide_3-30b.wav,0.30000000000000004
03:06.793,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:06.794,instruments/hide_3-35.wav,0.30000000000000004
03:06.800,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:06.809,instruments/hide_0-28.wav,0.4
03:07.0,instruments/hide_3-39.wav,0.35000000000000003
03:07.8,instruments/hide_3-29b.wav,0.4
03:07.8,instruments/hide_1-52.wav,0.4
03:07.200,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:07.206,instruments/hide_3-29_soft.wav,0.2
03:07.207,instruments/hide_3-25_soft.wav,0.2
03:07.207,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:07.208,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
03:07.392,instruments/hide_3-30.wav,0.4
03:07.394,instruments/hide_2-50.wav,0.4
03:07.405,instruments/hide_1-46.wav,0.4
03:07.406,instruments/hide_3-24.wav,0.35000000000000003
03:07.591,instruments/hide_0-28.wav,0.4
03:07.597,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:07.599,instruments/hide_3-32.wav,0.30000000000000004
03:07.600,instruments/hide_3-36.wav,0.30000000000000004
03:07.606,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:07.792,instruments/hide_1-52.wav,0.4
03:07.796,instruments/hide_3-24b.wav,0.35000000000000003
03:07.798,instruments/hide_3-30b.wav,0.4
03:07.992,instruments/double-bass_Fs3_05_mezzo-piano_arco-normal.wav,0.14
03:07.995,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:07.996,instruments/hide_3-29b_soft.wav,0.2
03:07.997,instruments/hide_3-25b_soft.wav,0.2
03:08.2,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:08.195,instruments/hide_1-46.wav,0.4
03:08.200,instruments/hide_2-50.wav,0.4
03:08.201,instruments/hide_3-25.wav,0.35000000000000003
03:08.204,instruments/hide_3-32.wav,0.4
03:08.397,instruments/hide_0-28.wav,0.4
03:08.401,instruments/double-bass_Fs3_025_fortissimo_arco-normal.wav,0.26
03:08.405,instruments/hide_3-32b.wav,0.30000000000000004
03:08.407,instruments/hide_3-37.wav,0.30000000000000004
03:08.409,instruments/double-bass_Fs3_025_forte_arco-normal.wav,0.26
03:08.598,instruments/hide_1-52.wav,0.4
03:08.608,instruments/hide_3-25b.wav,0.35000000000000003
03:08.795,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:08.803,instruments/hide_3-28_soft.wav,0.2
03:08.803,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:08.806,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:08.808,instruments/hide_3-24_soft.wav,0.2
03:08.992,instruments/hide_3-28.wav,0.4
03:08.997,instruments/hide_3-37b.wav,0.35000000000000003
03:09.6,instruments/hide_2-50.wav,0.4
03:09.8,instruments/hide_1-46.wav,0.4
03:09.195,instruments/hide_3-33.wav,0.30000000000000004
03:09.196,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:09.201,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:09.202,instruments/hide_3-30.wav,0.30000000000000004
03:09.203,instruments/hide_0-28.wav,0.4
03:09.394,instruments/hide_1-52.wav,0.4
03:09.399,instruments/hide_3-28b.wav,0.4
03:09.403,instruments/hide_3-38.wav,0.35000000000000003
03:09.592,instruments/hide_3-24b_soft.wav,0.2
03:09.593,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:09.602,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:09.608,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:09.609,instruments/hide_3-28b_soft.wav,0.2
03:09.792,instruments/hide_1-46.wav,0.4
03:09.802,instruments/hide_2-50.wav,0.4
03:09.804,instruments/hide_3-29.wav,0.4
03:09.809,instruments/hide_3-38b.wav,0.35000000000000003
03:09.992,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:10.0,instruments/hide_0-28.wav,0.4
03:10.1,instruments/hide_3-35.wav,0.30000000000000004
03:10.8,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:10.9,instruments/hide_3-30b.wav,0.30000000000000004
03:10.191,instruments/hide_3-39.wav,0.35000000000000003
03:10.194,instruments/hide_3-29b.wav,0.4
03:10.200,instruments/hide_1-52.wav,0.4
03:10.391,instruments/hide_3-29_soft.wav,0.2
03:10.392,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:10.398,instruments/hide_3-25_soft.wav,0.2
03:10.398,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:10.400,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:10.597,instruments/hide_3-24.wav,0.35000000000000003
03:10.599,instruments/hide_1-46.wav,0.4
03:10.600,instruments/hide_3-30.wav,0.4
03:10.609,instruments/hide_2-50.wav,0.4
03:10.792,instruments/hide_3-32.wav,0.30000000000000004
03:10.799,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:10.804,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:10.806,instruments/hide_0-28.wav,0.4
03:10.807,instruments/hide_3-36.wav,0.30000000000000004
03:11.3,instruments/hide_3-24b.wav,0.35000000000000003
03:11.7,instruments/hide_3-30b.wav,0.4
03:11.7,instruments/hide_1-52.wav,0.4
03:11.194,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:11.197,instruments/hide_3-29b_soft.wav,0.2
03:11.204,instruments/hide_3-25b_soft.wav,0.2
03:11.205,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:11.205,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:11.391,instruments/hide_2-50.wav,0.4
03:11.393,instruments/hide_3-25.wav,0.35000000000000003
03:11.396,instruments/hide_3-32.wav,0.4
03:11.404,instruments/hide_1-46.wav,0.4
03:11.591,instruments/hide_3-37.wav,0.30000000000000004
03:11.595,instruments/double-bass_A3_025_fortissimo_arco-normal.wav,0.26
03:11.596,instruments/hide_0-28.wav,0.4
03:11.599,instruments/hide_3-32b.wav,0.30000000000000004
03:11.600,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:11.797,instruments/hide_1-52.wav,0.4
03:11.799,instruments/hide_3-25b.wav,0.35000000000000003
03:11.802,instruments/hide_3-32b.wav,0.4
03:11.994,instruments/hide_3-28_soft.wav,0.2
03:11.995,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:12.0,instruments/hide_3-24_soft.wav,0.2
03:12.9,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:12.198,instruments/hide_2-50.wav,0.4
03:12.204,instruments/hide_3-37b.wav,0.35000000000000003
03:12.205,instruments/hide_3-28.wav,0.4
03:12.393,instruments/hide_3-30.wav,0.30000000000000004
03:12.400,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:12.401,instruments/hide_0-28.wav,0.4
03:12.405,instruments/hide_3-33.wav,0.30000000000000004
03:12.594,instruments/hide_3-38.wav,0.35000000000000003
03:12.595,instruments/hide_3-28b.wav,0.4
03:12.793,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:12.800,instruments/hide_3-28b_soft.wav,0.2
03:12.807,instruments/hide_3-24b_soft.wav,0.2
03:12.807,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:13.0,instruments/hide_3-38b.wav,0.35000000000000003
03:13.1,instruments/hide_3-29.wav,0.4
03:13.195,instruments/hide_3-35.wav,0.30000000000000004
03:13.197,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:13.200,instruments/hide_3-30b.wav,0.30000000000000004
03:13.406,instruments/hide_3-39.wav,0.35000000000000003
03:13.407,instruments/hide_3-29b.wav,0.4
03:13.597,instruments/hide_3-25_soft.wav,0.2
03:13.599,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:13.603,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:13.606,instruments/hide_3-29_soft.wav,0.2
03:13.791,instruments/hide_3-30.wav,0.4
03:13.796,instruments/hide_3-24.wav,0.35000000000000003
03:14.0,instruments/hide_3-36.wav,0.30000000000000004
03:14.6,instruments/hide_3-32.wav,0.30000000000000004
03:14.9,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:14.198,instruments/hide_3-30b.wav,0.4
03:14.202,instruments/hide_3-24b.wav,0.35000000000000003
03:14.391,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:14.396,instruments/hide_3-29b_soft.wav,0.2
03:14.402,instruments/hide_3-25b_soft.wav,0.2
03:14.405,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:14.604,instruments/hide_3-32.wav,0.4
03:14.796,instruments/hide_3-32b.wav,0.30000000000000004
03:14.797,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:14.807,instruments/hide_3-37.wav,0.30000000000000004
03:14.994,instruments/hide_3-32b.wav,0.4
03:15.197,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:15.203,instruments/hide_3-24_soft.wav,0.2
03:15.205,instruments/double-bass_Fs4_05_mezzo-piano_arco-normal.wav,0.14
03:15.206,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:15.209,instruments/hide_3-28_soft.wav,0.2
03:15.392,instruments/hide_3-37b.wav,0.35000000000000003
03:15.408,instruments/hide_1-46.wav,0.4
03:15.596,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:15.598,instruments/hide_3-30.wav,0.30000000000000004
03:15.601,instruments/hide_3-33.wav,0.30000000000000004
03:15.603,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:15.794,instruments/hide_1-52.wav,0.4
03:15.799,instruments/hide_3-38.wav,0.35000000000000003
03:15.991,instruments/hide_3-28b_soft.wav,0.2
03:15.993,instruments/hide_3-24b_soft.wav,0.2
03:15.995,instruments/double-bass_Fs4_05_mezzo-piano_arco-normal.wav,0.14
03:16.1,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:16.9,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:16.192,instruments/hide_1-46.wav,0.4
03:16.202,instruments/hide_2-50.wav,0.4
03:16.205,instruments/hide_3-38b.wav,0.35000000000000003
03:16.391,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:16.400,instruments/hide_0-28.wav,0.4
03:16.404,instruments/hide_3-30b.wav,0.30000000000000004
03:16.408,instruments/hide_3-35.wav,0.30000000000000004
03:16.408,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:16.594,instruments/hide_3-39.wav,0.35000000000000003
03:16.600,instruments/hide_1-52.wav,0.4
03:16.792,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:16.798,instruments/hide_3-29_soft.wav,0.2
03:16.798,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:16.800,instruments/hide_3-25_soft.wav,0.2
03:16.800,instruments/double-bass_Fs4_05_mezzo-piano_arco-normal.wav,0.14
03:16.998,instruments/hide_1-46.wav,0.4
03:17.0,instruments/hide_3-24.wav,0.35000000000000003
03:17.8,instruments/hide_2-50.wav,0.4
03:17.192,instruments/hide_3-36.wav,0.30000000000000004
03:17.194,instruments/hide_3-32.wav,0.30000000000000004
03:17.199,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:17.204,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:17.205,instruments/hide_0-28.wav,0.4
03:17.406,instruments/hide_1-52.wav,0.4
03:17.407,instruments/hide_3-24b.wav,0.35000000000000003
03:17.593,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:17.603,instruments/hide_3-29b_soft.wav,0.2
03:17.604,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:17.605,instruments/hide_3-25b_soft.wav,0.2
03:17.607,instruments/double-bass_Fs4_05_mezzo-piano_arco-normal.wav,0.14
03:17.792,instruments/hide_2-50.wav,0.4
03:17.797,instruments/hide_3-25.wav,0.35000000000000003
03:17.804,instruments/hide_1-46.wav,0.4
03:17.994,instruments/double-bass_Fs4_025_fortissimo_arco-normal.wav,0.26
03:17.995,instruments/hide_0-28.wav,0.4
03:17.999,instruments/hide_3-37.wav,0.30000000000000004
03:18.0,instruments/hide_3-32b.wav,0.30000000000000004
03:18.0,instruments/double-bass_Fs4_025_forte_arco-normal.wav,0.26
03:18.196,instruments/hide_1-52.wav,0.4
03:18.202,instruments/hide_3-25b.wav,0.35000000000000003
03:18.395,instruments/hide_3-28_soft.wav,0.2
03:18.395,instruments/double-bass_A3_025_forte_arco-normal.wav,0.26
03:18.400,instruments/hide_3-24_soft.wav,0.2
03:18.403,instruments/double-bass_A3_05_mezzo-piano_arco-normal.wav,0.14
03:18.599,instruments/hide_2-50.wav,0.4
03:18.609,instruments/hide_3-28.wav,0.4
03:18.795,instruments/hide_3-30.wav,0.30000000000000004
